Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,AAPL_return_1d,AAPL_return_3d,AAPL_return_5d,AAPL_return_7d,AAPL_return_10d,AAPL_sma_5,AAPL_price_to_sma_5,AAPL_sma_5_slope,AAPL_sma_10,AAPL_price_to_sma_10,AAPL_sma_10_slope,AAPL_sma_20,AAPL_price_to_sma_20,AAPL_sma_20_slope,AAPL_sma_50,AAPL_price_to_sma_50,AAPL_sma_50_slope,AAPL_volatility_10d,AAPL_rolling_max_10d,AAPL_rolling_min_10d,AAPL_price_range_10d,AAPL_volatility_20d,AAPL_rolling_max_20d,AAPL_rolling_min_20d,AAPL_price_range_20d,AAPL_volatility_30d,AAPL_rolling_max_30d,AAPL_rolling_min_30d,AAPL_price_range_30d,AAPL_rsi_14,AAPL_rsi_overbought,AAPL_rsi_oversold,AAPL_macd,AAPL_macd_signal,AAPL_macd_diff,AAPL_macd_cross,AAPL_roc_10,AAPL_roc_20,AAPL_momentum_10,AAPL_bb_high,AAPL_bb_low,AAPL_bb_mid,AAPL_bb_width,AAPL_bb_position,AAPL_bb_squeeze,AAPL_volume_sma_20,AAPL_volume_ratio,AAPL_volume_change,AAPL_volume_trend,AAPL_high_volume,AAPL_adx,AAPL_adx_strong_trend,AAPL_stoch_k,AAPL_stoch_d,AAPL_stoch_overbought,AAPL_stoch_oversold,AAPL_williams_r,AAPL_atr,AAPL_atr_percent,AAPL_ema_12,AAPL_ema_26,AAPL_ema_cross,AAPL_close_lag_1,AAPL_return_lag_1,AAPL_close_lag_2,AAPL_return_lag_2,AAPL_close_lag_3,AAPL_return_lag_3,AAPL_close_lag_5,AAPL_return_lag_5,AAPL_close_lag_10,AAPL_return_lag_10,AAPL_day_of_week,AAPL_month,AAPL_quarter,AAPL_is_month_end,AAPL_is_quarter_end,AAPL_rsi_vol_interaction,AAPL_return_volume_interaction,AAPL_rsi_macd_interaction,AAPL_vol_return_interaction,AAPL_rsi_bb_interaction,AAPL_macd_volume_interaction,AAPL_adx_vol_interaction,AAPL_fib_236,AAPL_fib_382,AAPL_fib_500,AAPL_fib_618,AAPL_fib_786,AAPL_dist_to_fib_236,AAPL_dist_to_fib_382,AAPL_dist_to_fib_500,AAPL_dist_to_fib_618,AAPL_dist_to_fib_786,AAPL_ichimoku_tenkan,AAPL_ichimoku_kijun,AAPL_ichimoku_senkou_a,AAPL_ichimoku_senkou_b,AAPL_ichimoku_chikou,AAPL_ichimoku_above_cloud,AAPL_ichimoku_below_cloud,future_close,target
2022-05-19,137.3820660685117,139.13027811714653,134.1606406090294,134.89724731445312,136095600,-0.024641503905129536,-0.05627309778837675,-0.036545996058618746,-0.11106050011573498,-0.12258835574577587,141.440283203125,0.9537399406979742,-6.4526519775390625,144.66660919189454,0.932469821944311,-7.528047180175776,150.76783294677733,0.8947349356813619,-5.408171081542974,159.1692788696289,0.847508063568873,-1.7254833984375182,0.031249813923741453,154.47132873535156,134.89724731445312,0.1451036385884891,0.031806238180160804,162.81602478027344,134.89724731445312,0.20696328517912646,0.02734210693938582,168.81790161132812,134.89724731445312,0.25145549647728566,32.93305532075004,0,0,-6.118536678972475,-4.728143865250496,-1.390392813721979,-1,-12.258835574577587,-17.346590849064338,-18.8472900390625,166.1101103543828,135.42555553917185,150.76783294677733,0.20352189333412343,-0.017217399043274857,0,114527685.0,1.1883205357726387,0.24013125222679554,7878740.0,0,23.08585341953628,0,2.5307293794705776,15.98202617318855,0,1,-97.46927062052943,5.714457901800601,4.23615604881831,145.45775826688447,151.57629494585694,-1,138.3052978515625,-0.05641918251580924,146.57493591308594,0.02542277892947964,142.94097900390625,-0.010672379442666413,140.0142059326172,-0.026894118512920673,153.74453735351562,-0.05571618296786285,3,5,2,0,0,1.047476601532188,-0.0292820051227871,-201.50210693063877,0.0007837535423239125,-0.5670215551715997,-7.2707827845011135,0.7342741524540507,141.48607879638672,145.56222030639648,148.85663604736328,152.15105178833008,156.8414064025879,-0.04884333530227386,-0.0790599749384263,-0.10348164258956323,-0.12790331024070015,-0.1626731421507934,144.0507955564227,151.1901768512355,165.17462715058315,161.6735192190465,134.9856414794922,0,1,135.13296508789062,1
2022-05-20,136.60617864285032,138.18742845795921,130.24190028158935,135.13296508789062,137426100,0.001747387571875647,-0.07806226046709663,-0.06471345207726187,-0.060818991659323585,-0.12519063444189338,139.57028503417968,0.9682072731656142,-6.324975585937523,142.73277282714844,0.9467549912418411,-8.449426269531244,149.59109802246093,0.9033489751348744,-5.704048156738281,158.76272277832032,0.851163060969773,-1.761259460449196,0.031080529115556768,151.75076293945312,134.89724731445312,0.12493594910586649,0.031571499240569914,162.81602478027344,134.89724731445312,0.20696328517912646,0.027341478415367628,167.1114959716797,134.89724731445312,0.2388058266462126,33.24934226385869,0,0,-6.488941964894252,-5.080303485179248,-1.4086384797150044,-1,-12.519063444189339,-14.832699969341567,-19.338363647460938,165.9084203986358,133.27377564628605,149.59109802246093,0.21815900266638655,0.056969807874826216,0,117154870.0,1.1730293414179027,0.009776216130426008,8572850.0,0,24.88932584327281,0,14.810081622884782,8.234509208755242,0,1,-85.18991837711522,5.873820064269834,4.3466966483341025,143.86932854703926,150.3582705119335,-1,134.89724731445312,-0.024641503905129536,138.3052978515625,-0.05641918251580924,146.57493591308594,0.02542277892947964,144.4829559326172,0.03191640426936826,154.47132873535156,0.00472726637542098,4,5,2,0,0,1.0497315840328638,0.0020497368926391184,-215.75305232108474,5.51676453984533e-05,1.8942086407363692,-7.611719319578897,0.7857933319591847,141.48607879638672,145.56222030639648,148.85663604736328,152.15105178833008,156.8414064025879,-0.04701379640685028,-0.07717772796388105,-0.10155679593463199,-0.12593586390538292,-0.1606450454230622,142.09142539270272,149.23080668751547,165.17462715058315,161.6735192190465,136.74363708496094,0,1,140.55438232421875,1
2022-05-23,135.32937819993117,140.7016976717336,135.19187888015,140.55438232421875,117726300,0.040119131795872454,0.016261737674504007,-0.01669637843758076,0.0038580113210906486,-0.05885826779698555,139.09296569824218,1.010506761565118,-5.521582031250006,141.8537567138672,0.9908400424511181,-8.131384277343727,148.63198623657226,0.9456536636770992,-5.715991210937517,158.53893188476562,0.8865606741086223,-1.6434490966796886,0.03423452869645274,151.75076293945312,134.89724731445312,0.12493594910586649,0.033204942095791015,162.81602478027344,134.89724731445312,0.20696328517912646,0.02864033751841718,167.1114959716797,134.89724731445312,0.2388058266462126,40.23093324645871,0,0,-6.272719751651323,-5.318786738473664,-0.9539330131776591,-1,-5.885826779698561,-12.008665234624372,-8.7901611328125,164.70437120848996,132.55960126465456,148.63198623657226,0.21627087653038363,0.24871172117681925,0,118238865.0,0.995665004057676,-0.1433483159312532,8775850.0,0,25.935102029746798,1,31.2260636148413,16.188958205732234,0,0,-68.7739363851587,5.852028101382201,4.163533007375926,143.3593368204515,149.6320565721028,-1,135.13296508789062,0.001747387571875647,134.89724731445312,-0.024641503905129536,138.3052978515625,-0.05641918251580924,142.94097900390625,-0.010672379442666413,149.34454345703125,-0.0331892353117762,0,5,2,0,0,1.335865808908295,0.039945215522327784,-252.35736960242744,0.001332153448215353,10.005904652276467,-6.245527536980579,0.8611735611461745,141.48607879638672,145.56222030639648,148.85663604736328,152.15105178833008,156.8414064025879,-0.006628725883614314,-0.035629184230101654,-0.059067910838906515,-0.08250663744771138,-0.11587702787380644,141.4579524841506,149.23080668751547,165.06184562476045,161.6735192190465,134.2784881591797,0,1,137.85345458984375,0
2022-05-24,138.29541550178678,139.43470384222053,134.87756546678344,137.85345458984375,104132700,-0.01921624704767111,0.021914511483688948,-0.05950186004798075,-0.045884314173813334,-0.09157982523721642,137.34866943359376,1.003675209656793,-6.230712890625,140.46402587890626,0.9814146627741321,-8.53838500976562,147.8359603881836,0.9324757943052011,-5.6322944641113395,158.3417364501953,0.8706071922686289,-1.6476290893554904,0.03357117924309255,146.57493591308594,134.89724731445312,0.08656728607227587,0.03254158668561683,162.81602478027344,134.89724731445312,0.20696328517912646,0.028509746825514437,167.1114959716797,134.89724731445312,0.2388058266462126,38.09330433544411,0,0,-6.24728952063731,-5.504487294906394,-0.7428022257309159,-1,-9.157982523721643,-10.353193590898586,-13.897308349609375,164.38087732251276,131.29104345385443,147.8359603881836,0.22382804414955573,0.19832106628389679,0,118664340.0,0.8775399585081752,-0.11546782664536304,8670700.0,0,26.940420515435648,1,24.816325373683966,23.61749020380336,0,0,-75.18367462631602,5.839513012528852,4.236029506770935,142.5122780157426,148.7595675363799,-1,140.55438232421875,0.040119131795872454,135.13296508789062,0.001747387571875647,134.89724731445312,-0.024641503905129536,146.57493591308594,0.02542277892947964,151.75076293945312,0.016111867408896474,1,5,2,0,0,1.2396165651734379,-0.01686302463689615,-237.97990098126778,0.0006253271690740179,7.554704734082264,-5.482246186728623,0.8766840295500192,141.48607879638672,145.56222030639648,148.85663604736328,152.15105178833008,156.8414064025879,-0.02635134692381225,-0.05592000388737933,-0.07981795951546783,-0.10371591514355633,-0.13774012315642808,138.66868523165175,149.23080668751547,164.65484942502874,161.6735192190465,136.44898986816406,0,1,138.0106201171875,1
2022-05-25,135.95793161918118,139.25792986661668,135.8695424217508,138.0106201171875,92482700,0.0011400913224217657,0.021294989179178048,-0.0021306322964668167,-0.03449227031377766,-0.040819142249419405,137.28973388671875,1.0052508385737244,-5.173941040039068,139.87670440673827,0.9866590773820028,-6.674633789062511,147.0590690612793,0.9384706499106061,-5.124317932128889,158.0600094604492,0.8731533079638427,-1.6074301147461085,0.03006483824840808,146.57493591308594,134.89724731445312,0.08656728607227587,0.032561457953055636,162.81602478027344,134.89724731445312,0.20696328517912646,0.028363851577534665,167.1114959716797,134.89724731445312,0.2388058266462126,38.29874915227391,0,0,-6.14363394691361,-5.632316625307837,-0.5113173216057731,-1,-4.08191422494194,-10.119168820358958,-5.8732147216796875,163.9143649129222,130.2037732096364,147.0590690612793,0.22923164085336778,0.23158439271150952,0,118885315.0,0.7779152538730288,-0.11187648068282108,6801020.0,0,27.87393053786101,1,29.48184632918906,28.508078439238123,0,0,-70.51815367081095,5.66443261483864,4.104345455464848,141.81971526211873,147.96334920903234,-1,137.85345458984375,-0.01921624704767111,140.55438232421875,0.040119131795872454,135.13296508789062,0.001747387571875647,138.3052978515625,-0.05641918251580924,143.8838348388672,-0.051841110701530746,2,5,2,0,0,1.2470631101763923,0.000886894430520165,-235.29349541623887,3.7123035657679924e-05,8.869392564039794,-4.779226561516259,0.9076158171949548,141.48607879638672,145.56222030639648,148.85663604736328,152.15105178833008,156.8414064025879,-0.025182545200131277,-0.054717529584294114,-0.0785882703879326,-0.10245901119157108,-0.1364444726747174,138.66868523165175,149.23080668751547,163.50987657861236,161.6735192190465,139.0320587158203,0,1,141.21241760253906,1
2022-05-26,134.93652895354754,141.7624148884754,134.69099338044722,141.21241760253906,90601500,0.02319964566953514,0.004681712995632026,0.04681467126875405,-0.036585506772635834,0.008557786418461832,138.55276794433593,1.0191959330561455,-2.8875152587890796,139.99652557373048,1.00868515860537,-4.670083618164057,146.0955909729004,0.9665754911709339,-4.672241973876936,157.75405548095702,0.8951428676239974,-1.4152233886718761,0.029953151346268088,146.57493591308594,134.89724731445312,0.08656728607227587,0.031126650339561423,162.81602478027344,134.89724731445312,0.20696328517912646,0.02857220888347636,164.1693878173828,134.89724731445312,0.21699583264805003,42.48621037374399,0,0,-5.7369953481913285,-5.653252369884536,-0.08374297830679289,-1,0.8557786418461872,-12.007305644664951,1.198211669921875,161.9445531018047,130.2466288439961,146.0955909729004,0.2169670148614432,0.3459465884691679,0,116904550.0,0.7750040524513374,-0.02034110163306213,2376865.0,0,28.05813788435297,1,46.29095773070584,33.529709811192966,0,0,-53.709042269294166,5.764931821495035,4.082453880027177,141.72628485295263,147.46328020114396,-1,138.0106201171875,0.0011400913224217657,137.85345458984375,-0.01921624704767111,140.55438232421875,0.040119131795872454,134.89724731445312,-0.024641503905129536,140.0142059326172,-0.026894118512920673,3,5,2,0,0,1.3224534145565763,0.017979819409324856,-243.74319127644742,0.0007221272587573407,14.697959535780104,-4.446194643742751,0.8733558471054566,141.48607879638672,145.56222030639648,148.85663604736328,152.15105178833008,156.8414064025879,-0.0019379400090572345,-0.03080325921549274,-0.05413276377959818,-0.07746226834370362,-0.11067715619768423,138.66868523165175,149.23080668751547,163.5123251815158,161.6735192190465,140.36776733398438,0,1,146.9677734375,1
2022-05-27,142.79366865497497,147.00705253559786,142.66598536012808,146.9677734375,90978500,0.04075672616242687,0.06611599886832109,0.08757898816111975,0.06263299902824104,0.017197997430518086,140.91972961425782,1.0429183609690253,1.349444580078142,140.24500732421876,1.0479358676757706,-2.487765502929676,145.7136032104492,1.008607090892121,-3.8774948120117188,157.54300659179688,0.9328739917875382,-1.219716186523442,0.03106818568209547,146.9677734375,134.89724731445312,0.08947941016846545,0.03190854850481344,162.81602478027344,134.89724731445312,0.20696328517912646,0.02936423709267869,164.1693878173828,134.89724731445312,0.21699583264805003,49.16479472307177,0,0,-4.893908284315813,-5.5013835527707915,0.6074752684549782,1,1.7197997430518113,-4.941386305005577,2.4848175048828125,161.08459750759812,130.3426089133003,145.7136032104492,0.21097541970668457,0.5407966525393684,0,114866095.0,0.7920396353684697,0.004161079010833069,-2288775.0,0,26.98616810915428,1,70.5761327946548,48.782978951516576,0,0,-29.423867205345214,5.7670534723210185,3.9240258850172585,142.53266771211378,147.4265759964296,-1,141.21241760253906,0.02319964566953514,138.0106201171875,0.0011400913224217657,137.85345458984375,-0.01921624704767111,135.13296508789062,0.001747387571875647,144.4829559326172,0.03191640426936826,4,5,2,0,0,1.5687772371503317,0.032280942528501146,-240.60799619192733,0.001300487973651197,26.588156409022417,-3.8761693330362297,0.861089454069999,141.48607879638672,145.56222030639648,148.85663604736328,152.15105178833008,156.8414064025879,0.037298616648393616,0.009563682555898874,-0.012852223080501013,-0.0352681287169009,-0.06718229945347023,138.66868523165175,147.4361149061257,164.12526224886662,161.6735192190465,143.7365264892578,0,1,146.18203735351562,0
2022-05-31,146.40794084331958,147.9695433008326,144.2177530085784,146.18203735351562,103718400,-0.005346315492209097,0.05920861184008608,0.04003898659179117,0.0836547095194391,0.02267410208181664,142.04526062011718,1.0291229479627748,2.9522949218749943,140.5691131591797,1.0399299964849311,-1.2846435546875057,145.27712707519532,1.006228855818796,-3.354859161376936,157.25033966064453,0.9296134918944217,-1.2885922241210892,0.03086908159323591,146.9677734375,134.89724731445312,0.08947941016846545,0.03190208914877952,162.81602478027344,134.89724731445312,0.20696328517912646,0.029366264248051676,164.1693878173828,134.89724731445312,0.21699583264805003,48.33950986849248,0,0,-4.240278753399963,-5.249162592896626,1.0088838394966633,1,2.267410208181661,-5.635165446514302,3.241058349609375,160.06322947202773,130.49102467836292,145.27712707519532,0.20355719712407488,0.5306000274458453,0,113899250.0,0.9106153025590599,0.14003198557901042,-4339615.0,0,25.783342502792156,1,71.0594814648163,62.64219066339232,0,0,-28.94051853518371,5.623106102316247,3.8466464171092043,143.09410919540636,147.33438794880632,-1,146.9677734375,0.04075672616242687,141.21241760253906,0.02319964566953514,138.0106201171875,0.0011400913224217657,140.55438232421875,0.040119131795872454,142.94097900390625,-0.010672379442666413,1,5,2,1,0,1.5421313532329544,-0.004868436699514176,-204.97299664513648,0.00017055863344995567,25.64894526294082,-3.86126271996206,0.8225424910775914,141.48607879638672,145.56222030639648,148.85663604736328,152.15105178833008,156.8414064025879,0.03212404644335714,0.0042400356318760485,-0.018296356667814175,-0.0408327489675044,-0.0729184600382498,139.10572179121098,146.75451962712867,164.3336692122192,161.6735192190465,144.4141845703125,0,1,146.05433654785156,0
2022-06-01,147.22307288441843,149.03022546904907,145.04271654801474,146.05433654785156,74286600,-0.0008735738533677262,0.03428819524172955,0.05948985451549227,0.08081944663064022,-0.003551762530144109,143.68543701171876,1.0164867058582951,6.336767578125006,140.51705322265624,1.0394064862463435,0.05302734374998863,144.75973205566407,1.008943125783693,-3.07622833251952,156.9276580810547,0.9307112483155331,-1.4140783691406114,0.029818243307418082,146.9677734375,134.89724731445312,0.08947941016846545,0.03177985544745022,162.81602478027344,134.89724731445312,0.20696328517912646,0.02919245205929206,164.00265502929688,134.89724731445312,0.21575983420178615,48.19790459563954,0,0,-3.6900405384231476,-4.937338182001931,1.2472976435787837,1,-0.3551762530144124,-6.616209968080904,-0.520599365234375,158.6494847778522,130.86997933347595,144.75973205566407,0.19190077965669528,0.546602863207184,0,113165255.0,0.656443534722738,-0.28376642910033323,-5499085.0,0,24.433682140340455,0,84.16096756094169,75.26552727347094,1,0,-15.839032439058315,5.506277732224682,3.7700200229389753,143.54952878809024,147.2395693265134,-1,146.18203735351562,-0.005346315492209097,146.9677734375,0.04075672616242687,141.21241760253906,0.02319964566953514,137.85345458984375,-0.01921624704767111,146.57493591308594,0.02542277892947964,2,6,2,0,0,1.5317224409194212,-0.000573451908146073,-177.85222182496125,2.7762050782698413e-05,26.345112652563266,-2.4223032543126863,0.7764988864689657,141.48607879638672,145.56222030639648,148.85663604736328,152.15105178833008,156.8414064025879,0.03127779605481382,0.0033694052027948376,-0.01918669151322053,-0.0417427882292359,-0.07385655304525778,139.63606287531923,146.75451962712867,163.79183002230715,161.6735192190465,142.28292846679688,0,1,148.50975036621094,1
2022-06-02,145.19010444930467,148.56867650901708,144.237425177131,148.50975036621094,72348100,0.016811646106481115,0.010491939100966796,0.07607479946187046,0.056599928870531,0.07378207974072315,145.78526306152344,1.0186883588057714,8.495529174804688,141.5374984741211,1.0492608105078574,1.6607940673828239,144.04441833496094,1.0309996880328005,-3.014650726318365,156.58661224365235,0.9484192054370929,-1.4733972167968545,0.02250568598799833,148.50975036621094,134.89724731445312,0.10091016179171022,0.030451829829010665,154.47132873535156,134.89724731445312,0.1451036385884891,0.029424769253969363,163.2083282470703,134.89724731445312,0.20987145027965215,51.1604471889445,0,0,-3.0210170108266254,-4.55407394776687,1.5330569369402447,1,7.378207974072305,-8.786772944106316,10.204452514648438,155.37954611906463,132.70929055085725,144.04441833496094,0.15738378362908836,0.6969687557255487,1,111369835.0,0.6496202495047245,-0.026094881176416784,-7515480.0,0,23.337497861231384,0,97.22979511135179,84.1500813790366,1,0,-2.770204888648219,5.422347275057638,3.651172573980257,144.31263980010883,147.33365681093545,-1,146.05433654785156,-0.0008735738533677262,146.18203735351562,-0.005346315492209097,146.9677734375,0.04075672616242687,138.0106201171875,0.0011400913224217657,138.3052978515625,-0.05641918251580924,3,6,2,0,0,1.5579292317738251,0.010921185738277392,-154.55658123929857,0.0005119453863801127,35.6572332196413,-1.9625138243312095,0.7106695135051184,139.51673052978515,142.37454641723633,144.68428802490234,146.99402963256836,150.28247531127928,0.06055508014961883,0.04131179221462413,0.025758997856203832,0.010206203497783532,-0.011936757961662289,139.63606287531923,146.75451962712867,162.93862660758447,161.6735192190465,143.2552947998047,0,1,142.78382873535156,0
2022-06-03,144.27667399411106,145.32757327458623,141.8802597672709,142.78382873535156,88570300,-0.03855586327995164,-0.02324641713636877,0.011127995395103563,0.035765328915239536,0.0584636201101596,146.09954528808595,0.9773050864313348,7.546777343750023,142.32615661621094,1.003215657121795,2.3296310424804574,143.49638290405272,0.9950343405577157,-2.5992080688476733,156.10378540039062,0.9146724300703234,-1.6502700805664006,0.02499696055097253,148.50975036621094,135.13296508789062,0.09898980067239727,0.02913551610488993,154.47132873535156,134.89724731445312,0.1451036385884891,0.030137416327111997,162.81602478027344,134.89724731445312,0.20696328517912646,44.73543018937425,0,0,-2.919194411201886,-4.227098040453873,1.307903629251987,1,5.8463620110159615,-7.12916946958664,7.8865814208984375,153.92629690085732,133.06646890724812,143.49638290405272,0.1453683191969856,0.46584084159661027,1,109272085.0,0.8105482749780056,0.22422427126628075,-7632465.0,0,22.769553341835575,0,66.75383957125317,82.71486741451557,0,0,-33.24616042874684,5.508571798192095,3.8579801697306912,144.07743809783847,146.99663250904035,-1,148.50975036621094,0.016811646106481115,146.05433654785156,-0.0008735738533677262,146.18203735351562,-0.005346315492209097,141.21241760253906,0.02319964566953514,134.89724731445312,-0.024641503905129536,4,6,2,0,0,1.3033898467416927,-0.03125138847185263,-130.59141779153344,0.0011233449755309653,20.839590448604508,-2.3661479943251233,0.6634026880922007,139.51673052978515,142.37454641723633,144.68428802490234,146.99402963256836,150.28247531127928,0.022881430162668824,0.002866447284263766,-0.013310045727049833,-0.029486538738363433,-0.05251747794091158,141.86060942474813,146.75451962712867,162.281574496484,161.6735192190465,142.89187622070312,0,1,143.5302734375,1
2022-06-06,144.40437947478588,145.91688699135824,142.31241160472894,143.5302734375,71598400,0.005227795813852021,-0.017281671807975463,-0.023389481378118915,0.039994409963709066,0.06214107967029192,145.41204528808595,0.9870590373248802,4.492315673828131,143.16588745117187,1.0025452011845517,2.920880126953108,142.94933013916017,1.0040639805571268,-2.7642730712890398,155.5601773071289,0.9226672013501389,-1.9828292846679858,0.024955702759011277,148.50975036621094,137.85345458984375,0.07730162300301383,0.029142974469727995,151.75076293945312,134.89724731445312,0.12493594910586649,0.029839374312725892,162.81602478027344,134.89724731445312,0.20696328517912646,45.692918188751804,0,0,-2.746606251082852,-3.930999682579669,1.184393431496817,1,6.214107967029182,-7.0829035960429625,8.397308349609375,152.08696558735448,133.81169469096585,142.94933013916017,0.1278443968824323,0.5317884917620911,1,107045775.0,0.6688577853726595,-0.19162066742463335,-7820320.0,0,22.091238463021153,0,70.72675729915503,78.23679732725334,0,0,-29.273242700844982,5.372564911651897,3.7431579993410726,143.99325891932486,146.7398651704077,-1,142.78382873535156,-0.03855586327995164,148.50975036621094,0.016811646106481115,146.05433654785156,-0.0008735738533677262,146.9677734375,0.04075672616242687,135.13296508789062,0.001747387571875647,0,6,2,0,0,1.3316275482221638,0.0034966519304335227,-125.50045472744306,0.00015235351993604033,24.29896804780494,-1.8370889743899792,0.6438043985324986,138.87467700195313,141.33529028320314,143.32400512695312,145.3127199707031,148.14411059570313,0.03243633781255311,0.015292823609457313,0.001437106650790951,-0.012418610307875411,-0.03214539377445144,141.86060942474813,146.75451962712867,162.281574496484,161.6735192190465,145.8186492919922,0,1,146.05433654785156,1
2022-06-07,141.77219702970612,146.3391511204913,141.52666154124893,146.05433654785156,67808200,0.017585580030617498,-0.016533687601686498,-0.0008735738533677262,0.03428819524172955,0.03913043572662134,145.38650512695312,1.0045934897486894,3.341244506835949,143.71588287353515,1.0162713656108153,3.1467697143554574,142.78481979370116,1.022898209759793,-2.4923072814941634,155.0543014526367,0.9419560449438141,-2.1960382080078205,0.02245767347184219,148.50975036621094,137.85345458984375,0.07730162300301383,0.028605116596174568,151.75076293945312,134.89724731445312,0.12493594910586649,0.030025386352764923,162.81602478027344,134.89724731445312,0.20696328517912646,48.91591180068617,0,0,-2.3787374871885447,-3.6205472435014445,1.2418097563128998,1,3.91304357266214,-2.2030981735374424,5.4999542236328125,151.56756362763105,134.00207595977128,142.78481979370116,0.12302069430937264,0.6861329907812784,1,103857290.0,0.6528978370223217,-0.05293693713826009,-10041960.0,0,21.620100376469903,0,84.16096756094169,73.88052147711664,1,0,-15.839032439058315,5.332559530765502,3.6510792194235213,144.31034778525205,146.6890852724406,-1,143.5302734375,0.005227795813852021,142.78382873535156,-0.03855586327995164,148.50975036621094,0.016811646106481115,146.18203735351562,-0.005346315492209097,140.55438232421875,0.040119131795872454,1,6,2,0,0,1.3992453604668194,0.0114815871647731,-116.3581131203007,0.0005030375671871727,33.56282086059803,-1.5530725602293136,0.6184454920899193,138.87467700195313,141.33529028320314,143.32400512695312,145.3127199707031,148.14411059570313,0.04915745547579938,0.032310209858796846,0.01869394285327436,0.005077675847751866,-0.014308195821127799,141.86060942474813,146.75451962712867,162.281574496484,161.6735192190465,147.48829650878906,0,1,145.3177947998047,0
2022-06-08,145.92671828674779,147.19367537745603,144.82672360419159,145.3177947998047,53950200,-0.005042929675734498,0.017746870124556002,-0.005042929675734498,-0.011226805707830856,0.05414692168701629,145.23919677734375,1.0005411626076495,1.5537597656249886,144.46231689453126,1.0059218066251698,3.9452636718750114,142.46317138671876,1.0200376236559905,-2.296560668945318,154.51643432617186,0.9404682125465723,-2.411223754882826,0.02123871776787386,148.50975036621094,138.0106201171875,0.07607479946187055,0.02833981388581346,148.50975036621094,134.89724731445312,0.10091016179171022,0.02930552891398464,162.81602478027344,134.89724731445312,0.20696328517912646,48.02032048380047,0,0,-2.1221685667487122,-3.320871508150898,1.198702941402186,1,5.414692168701637,-4.239166917543025,7.4643402099609375,150.33262649106456,134.59371628237295,142.46317138671876,0.11047704508815168,0.6813736386595244,1,100786465.0,0.5352921148687971,-0.2043705628522804,-12378790.0,0,20.942266271216152,0,80.24075785252936,78.3761609042087,1,0,-19.759242147470644,5.120730405229712,3.5238151062533154,144.46533963364476,146.58750820039347,-1,146.05433654785156,0.017585580030617498,143.5302734375,0.005227795813852021,142.78382873535156,-0.03855586327995164,146.05433654785156,-0.0008735738533677262,137.85345458984375,-0.01921624704767111,2,6,2,0,0,1.360886945248021,-0.0026994404912585365,-101.90721469592067,0.00014291568844956127,32.71978049764362,-1.1359801002030023,0.5934999284734144,138.10979803466796,140.0972234802246,141.70349884033203,143.30977420043945,145.59667471313477,0.04960161124841412,0.03592520328822861,0.024871668087530833,0.013818132886833054,-0.001919103670092727,141.86060942474813,146.75451962712867,161.24690441790978,161.6735192190465,144.4436798095703,0,1,140.09275817871094,0
2022-06-09,144.45347180040457,145.30793069054988,139.98472194082933,140.09275817871094,69473000,-0.035955931125241425,-0.023949757611838707,-0.05667636075573823,-0.041655454288674565,0.015086795927410801,143.55579833984376,0.9758766960221651,-2.229464721679676,144.6705307006836,0.9683572563133548,3.1330322265625057,142.27361755371095,0.9846713718783688,-1.7708007812499886,153.80816314697265,0.9108278475755812,-2.778449096679708,0.024991111752377507,148.50975036621094,140.09275817871094,0.06008156522097143,0.027056452116601685,148.50975036621094,134.89724731445312,0.10091016179171022,0.029974446039208853,162.81602478027344,134.89724731445312,0.20696328517912646,42.12775174562786,0,0,-2.3137808117705845,-3.1194533688748356,0.8056725571042511,1,1.50867959274109,-2.634817639105745,2.0821380615234375,150.17960995462863,134.36762515279327,142.27361755371095,0.11113785587033412,0.3620755457122075,1,97125625.0,0.7152901203981956,0.28772460528413246,-14244210.0,0,21.260254410520044,0,52.43073982824476,72.27748841390527,0,0,-47.56926017175524,5.135897723354401,3.6660693886851266,143.79263479442417,146.10641560619476,-1,145.3177947998047,-0.005042929675734498,146.05433654785156,0.017585580030617498,143.5302734375,0.005227795813852021,148.50975036621094,0.016811646106481115,138.0106201171875,0.0011400913224217657,3,6,2,0,0,1.1398274978856633,-0.02571892230360317,-97.4743836320685,0.0009728399287979228,15.25342870292661,-1.6550245554264162,0.5752270554450054,138.10979803466796,140.0972234802246,141.70349884033203,143.30977420043945,145.59667471313477,0.014154622764392938,-3.1873892496139986e-05,-0.011497672560392693,-0.022963471228289244,-0.0392876591622438,144.5074737049392,146.75451962712867,161.24690441790978,161.6735192190465,148.303466796875,0,1,134.68118286132812,0
